P1_lpo_loRa,P1_ratio_loRa,P1_conc_loRa,P2_lpo_loRa,P2_ratio_loRa,P2_conc_loRa,Temperature_loRa,Pressure_loRa,Humidity_loRa,pm1Palas,pm2_5Palas,pm4Palas,pm10Palas,pmTotalPalas,dCnPalas
227554,1.52,784.57,672666,4.48,2355.31,17.7,98884,83,7.70333333333333,9.48,11.73,14.22,16.6833333333333,195.286666666667
21151,0.14,73.87,266536,1.78,918.78,17.63,98881,83,7.71,9.48,11.73,14.24,16.7066666666667,195.333333333333
95002,0.63,328.72,255669,1.7,881.35,17.65,98880,83,7.71,9.48666666666667,11.7366666666667,14.2466666666667,16.71,195.386666666667
0,0.0,0.62,351923,2.35,1213.91,17.64,98879,83,7.71,9.49,11.74,14.2433333333333,16.71,195.433333333333
43062,0.29,149.61,393772,2.63,1359.41,17.63,98878,83,7.72,9.49,11.74,14.24,16.6966666666667,195.533333333333
137977,0.92,476.58,424872,2.83,1468.02,17.61,98880,83,7.72,9.49,11.74,14.2333333333333,16.6866666666667,195.576666666667
362568,2.42,1250.86,903313,6.02,3234.53,17.58,98880,83,7.72,9.49,11.74,14.23,16.68,195.626666666667
85622,0.57,296.41,296659,1.98,1022.68,17.57,98878,83,7.73,9.49,11.74,14.2266666666667,16.67,195.68
0,0.0,0.62,236792,1.58,816.36,17.57,98879,83,7.73,9.5,11.74,14.22,16.66,195.736666666667
0,0.0,0.62,205799,1.37,709.74,17.61,98880,83,7.73,9.5,11.7466666666667,14.2266666666667,16.6633333333333,195.8
0,0.0,0.62,239177,1.59,824.56,17.65,98881,83,7.73666666666667,9.50333333333333,11.75,14.25,16.7166666666667,195.85
49011,0.33,170.16,441255,2.94,1525.42,17.69,98883,83,7.74,9.51,11.7533333333333,14.31,16.8266666666667,195.893333333333
104276,0.7,360.64,552826,3.69,1920.53,17.7,98887,83,7.74,9.51,11.75,14.3033333333333,16.82,195.963333333333
154895,1.03,534.75,321354,2.14,1108.02,17.77,98890,83,7.75,9.52,11.75,14.3,16.81,196.026666666667
233660,1.56,805.58,620898,4.14,2165.97,17.81,98886,83,7.75,9.52,11.7566666666667,14.2966666666667,16.8066666666667,196.093333333333
0,0.0,0.62,186419,1.24,643.11,17.82,98884,83,7.75,9.52,11.76,14.3,16.8,196.156666666667
211010,1.41,727.66,346428,2.31,1194.85,17.86,98887,82,7.75666666666667,9.52,11.76,14.29,16.7933333333333,196.21
186473,1.24,643.3,441226,2.94,1525.32,17.9,98885,82,7.76,9.53,11.76,14.29,16.79,196.263333333333
0,0.0,0.62,97402,0.65,336.98,17.88,98891,82,7.76,9.53,11.77,14.29,16.7866666666667,196.323333333333
0,0.0,0.62,315277,2.1,1087.01,17.86,98893,82,7.76666666666667,9.53666666666667,11.77,14.2933333333333,16.7833333333333,196.396666666667
0,0.0,0.62,155731,1.04,537.62,17.86,98888,82,7.77,9.54,11.77,14.29,16.78,196.466666666667
0,0.0,0.62,15538,0.1,54.45,17.84,98892,82,7.77,9.54,11.78,14.2966666666667,16.78,196.51
48853,0.33,169.61,378944,2.53,1307.78,17.82,98891,83,7.77333333333333,9.54666666666667,11.78,14.2933333333333,16.7733333333333,196.563333333333
0,0.0,0.62,234702,1.56,809.16,17.77,98897,83,7.78,9.55,11.7833333333333,14.29,16.77,196.623333333333
94138,0.63,325.74,307520,2.05,1060.2,17.69,98892,83,7.78,9.55333333333333,11.79,14.29,16.77,196.703333333333
0,0.0,0.62,132646,0.88,458.25,17.64,98898,83,7.78666666666667,9.56,11.8,14.3,16.77,196.766666666667
0,0.0,0.62,314802,2.1,1085.36,17.56,98892,84,7.79,9.56,11.8,14.3,16.7666666666667,196.82
26631,0.18,92.83,463967,3.09,1605.24,17.53,98900,84,7.79,9.56,11.8,14.2966666666667,16.76,196.9
23798,0.16,83.03,410752,2.74,1418.65,17.48,98900,84,7.8,9.57,11.8066666666667,14.2966666666667,16.7533333333333,196.986666666667
164786,1.1,568.75,757715,5.05,2672.19,17.45,98896,84,7.8,9.57333333333333,11.8133333333333,14.3,16.76,197.056666666667
196410,1.31,677.46,765696,5.1,2702.33,17.41,98903,85,7.80333333333333,9.58,11.82,14.31,16.7633333333333,197.123333333333
25377,0.17,88.49,256977,1.71,885.85,17.38,98907,85,7.81,9.58,11.82,14.3033333333333,16.7566666666667,197.183333333333
146267,0.98,505.09,345623,2.3,1192.06,17.34,98905,85,7.81,9.58333333333333,11.8266666666667,14.3033333333333,16.75,197.256666666667
0,0.0,0.62,74799,0.5,259.11,17.31,98902,85,7.81666666666667,9.59,11.83,14.3,16.75,197.326666666667
0,0.0,0.62,0,0.0,0.62,17.28,98902,85,7.82,9.59,11.83,14.3,16.7433333333333,197.403333333333
0,0.0,0.62,305378,2.04,1052.8,17.28,98913,85,7.82,9.59,11.83,14.3,16.7366666666667,197.46
54111,0.36,187.76,526933,3.51,1828.11,17.27,98904,85,7.82666666666667,9.59666666666667,11.8366666666667,14.3066666666667,16.74,197.523333333333
68351,0.46,236.89,364442,2.43,1257.36,17.25,98908,85,7.83,9.60333333333333,11.85,14.31,16.74,197.656666666667
56142,0.37,194.77,505350,3.37,1751.43,17.25,98912,85,7.84,9.61,11.85,14.32,16.75,197.72
0,0.0,0.62,228617,1.52,788.23,17.24,98911,85,7.84,9.61,11.86,14.3133333333333,16.74,197.78
7366,0.05,26.15,199903,1.33,689.47,17.23,98909,85,7.84333333333333,9.61333333333333,11.8566666666667,14.31,16.7333333333333,197.84
0,0.0,0.62,321705,2.14,1109.24,17.23,98910,85,7.85,9.62,11.8666666666667,14.3233333333333,16.7466666666667,197.91
10977,0.07,38.65,208213,1.39,718.05,17.24,98907,85,7.85,9.62,11.87,14.33,16.7466666666667,197.973333333333
0,0.0,0.62,513692,3.42,1781.03,17.24,98911,85,7.85333333333333,9.63,11.8766666666667,14.3333333333333,16.75,198.033333333333
0,0.0,0.62,326543,2.18,1125.98,17.24,98908,85,7.86,9.63,11.88,14.33,16.75,198.09
0,0.0,0.62,266708,1.78,919.38,17.2,98905,85,7.86,9.63666666666667,11.89,14.3333333333333,16.75,198.156666666667
0,0.0,0.62,331698,2.21,1143.82,17.21,98908,85,7.86666666666667,9.64,11.8933333333333,14.3366666666667,16.7466666666667,198.223333333333
0,0.0,0.62,179468,1.2,619.22,17.22,98904,85,7.87,9.65,11.91,14.35,16.7566666666667,198.296666666667
0,0.0,0.62,105578,0.7,365.12,17.23,98905,85,7.87666666666667,9.65,11.92,14.35,16.7566666666667,198.443333333333
0,0.0,0.62,51070,0.34,177.27,17.24,98907,85,7.88,9.66,11.92,14.35,16.7533333333333,198.513333333333
0,0.0,0.62,541202,3.61,1878.98,17.23,98910,85,7.89,9.66,11.92,14.35,16.7433333333333,198.663333333333
122852,0.82,424.56,705622,4.7,2477.19,17.22,98906,85,7.89,9.67,11.9266666666667,14.35,16.74,198.736666666667
0,0.0,0.62,322500,2.15,1111.99,17.21,98907,85,7.9,9.67,11.9333333333333,14.35,16.74,198.81
0,0.0,0.62,191704,1.28,661.28,17.19,98902,85,7.9,9.68,11.94,14.37,16.76,198.89
0,0.0,0.62,0,0.0,0.62,17.2,98905,85,7.90333333333333,9.68,11.94,14.3733333333333,16.77,198.966666666667
0,0.0,0.62,256137,1.71,882.96,17.2,98903,85,7.91,9.69,11.94,14.37,16.7633333333333,199.04
0,0.0,0.62,69715,0.46,241.59,17.19,98903,85,7.91,9.69,11.9466666666667,14.3766666666667,16.7666666666667,199.126666666667
112206,0.75,387.93,562340,3.75,1954.62,17.19,98904,85,7.92,9.69666666666667,11.95,14.4033333333333,16.81,199.193333333333
0,0.0,0.62,138697,0.92,479.06,17.18,98906,85,7.92,9.7,11.95,14.41,16.82,199.263333333333
84184,0.56,291.46,607792,4.05,2118.42,17.17,98904,85,7.92,9.7,11.9566666666667,14.41,16.82,199.34
0,0.0,0.62,81884,0.55,283.53,17.18,98907,85,7.93,9.71,11.9633333333333,14.4333333333333,16.84,199.413333333333
44594,0.3,154.91,295145,1.97,1017.46,17.17,98902,84,7.93,9.71,11.97,14.43,16.84,199.483333333333
205857,1.37,709.94,654645,4.36,2289.12,17.18,98908,84,7.93,9.71,11.97,14.43,16.8333333333333,199.563333333333
98768,0.66,341.68,426191,2.84,1472.64,17.19,98907,84,7.94,9.72,11.97,14.4366666666667,16.84,199.63
0,0.0,0.62,224823,1.5,775.17,17.16,98904,84,7.94,9.72,11.9766666666667,14.45,16.86,199.696666666667
0,0.0,0.62,365738,2.44,1261.87,17.16,98902,85,7.94,9.72,11.98,14.4466666666667,16.85,199.75
15469,0.1,54.21,510537,3.4,1769.83,17.17,98903,84,7.94666666666667,9.72,11.9766666666667,14.44,16.84,199.803333333333
0,0.0,0.62,588597,3.92,2049.04,17.19,98905,84,7.95,9.73,11.98,14.44,16.84,199.866666666667
0,0.0,0.62,389993,2.6,1346.24,17.17,98909,84,7.95,9.73,11.98,14.44,16.83,199.92
0,0.0,0.62,194467,1.3,670.78,17.2,98913,84,7.95333333333333,9.73,11.98,14.44,16.83,199.983333333333
157235,1.05,542.79,374859,2.5,1293.57,17.2,98912,84,7.96,9.73666666666667,11.98,14.43,16.82,200.056666666667
0,0.0,0.62,240030,1.6,827.5,17.2,98911,84,7.96,9.74,11.99,14.4366666666667,16.82,200.11
0,0.0,0.62,251158,1.67,865.81,17.2,98909,84,7.96333333333333,9.74,11.99,14.4366666666667,16.82,200.183333333333
0,0.0,0.62,306792,2.05,1057.68,17.19,98912,84,7.97,9.75,12.0,14.44,16.82,200.246666666667
0,0.0,0.62,145777,0.97,503.4,17.17,98909,84,7.97,9.75,12.0,14.44,16.81,200.316666666667
264546,1.76,911.93,837791,5.59,2978.08,17.17,98912,84,7.97,9.75,12.0,14.4333333333333,16.8066666666667,200.363333333333
151165,1.01,521.93,314698,2.1,1085.01,17.16,98910,84,7.98,9.75333333333333,12.0,14.43,16.8,200.41
31443,0.21,109.47,286965,1.91,989.23,17.14,98908,84,7.98,9.76,12.0033333333333,14.4333333333333,16.8,200.453333333333
0,0.0,0.62,72705,0.48,251.9,17.12,98906,84,7.98,9.76,12.01,14.44,16.8,200.51
127986,0.85,442.22,209724,1.4,723.24,17.12,98911,84,7.98666666666667,9.76666666666667,12.0133333333333,14.4366666666667,16.7966666666667,200.576666666667
0,0.0,0.62,356646,2.38,1230.3,17.13,98915,84,7.99,9.77,12.0166666666667,14.43,16.79,200.613333333333
0,0.0,0.62,259183,1.73,893.45,17.13,98911,84,7.99,9.77,12.01,14.43,16.78,200.666666666667
0,0.0,0.62,181616,1.21,626.6,17.12,98909,84,7.99,9.77,12.01,14.42,16.7733333333333,200.7
84106,0.56,291.19,158153,1.05,545.95,17.13,98911,84,7.99333333333333,9.77,12.0166666666667,14.4266666666667,16.77,200.736666666667
0,0.0,0.62,146628,0.98,506.33,17.12,98914,84,8.0,9.77,12.02,14.42,16.77,200.776666666667
0,0.0,0.62,283768,1.89,978.2,17.13,98912,84,8.0,9.77666666666667,12.02,14.42,16.76,200.786666666667
42324,0.28,147.07,191894,1.28,661.94,17.13,98908,84,8.0,9.78,12.02,14.4166666666667,16.7533333333333,200.793333333333
33099,0.22,115.19,557859,3.72,1938.56,17.13,98911,84,8.0,9.78,12.02,14.41,16.7466666666667,200.816666666667
258376,1.72,890.67,859913,5.73,3064.01,17.13,98913,84,8.0,9.78,12.0166666666667,14.4066666666667,16.74,200.826666666667
92802,0.62,321.14,444342,2.96,1536.25,17.13,98909,84,8.0,9.78,12.02,14.4066666666667,16.7333333333333,200.84
0,0.0,0.62,145705,0.97,503.15,17.13,98908,84,8.01,9.78,12.02,14.4,16.7266666666667,200.856666666667
36339,0.24,126.39,704726,4.7,2473.87,17.13,98910,85,8.01,9.78,12.02,14.4,16.72,200.88
184980,1.23,638.17,798170,5.32,2825.75,17.13,98905,85,8.01,9.78,12.02,14.39,16.7133333333333,200.9
78991,0.53,273.56,366251,2.44,1263.65,17.14,98909,85,8.01,9.78,12.02,14.39,16.7066666666667,200.91
0,0.0,0.62,323090,2.15,1114.03,17.15,98908,84,8.01666666666667,9.78666666666667,12.02,14.39,16.7,200.933333333333
57150,0.38,198.25,325108,2.17,1121.01,17.15,98911,85,8.02,9.79,12.02,14.4,16.7133333333333,200.976666666667
34411,0.23,119.72,222086,1.48,765.76,17.16,98911,85,8.02,9.79,12.02,14.4,16.72,201.02
52402,0.35,181.86,223539,1.49,770.76,17.16,98910,85,8.02666666666667,9.79666666666667,12.0233333333333,14.4033333333333,16.7166666666667,201.076666666667
48511,0.32,168.43,296328,1.98,1021.54,17.17,98912,85,8.03,9.80666666666667,12.04,14.4166666666667,16.7333333333333,201.183333333333
74228,0.49,257.15,549613,3.66,1909.04,17.17,98912,85,8.03666666666667,9.81,12.04,14.42,16.7566666666667,201.236666666667
194565,1.3,671.12,703901,4.69,2470.8,17.17,98911,85,8.04,9.81,12.04,14.42,16.75,201.283333333333
41829,0.28,145.36,706648,4.71,2481.01,17.17,98909,85,8.04,9.81,12.04,14.4133333333333,16.74,201.34
32065,0.21,111.62,498855,3.33,1728.42,17.19,98913,85,8.04666666666667,9.81,12.04,14.41,16.7333333333333,201.39
263373,1.76,907.89,472210,3.15,1634.27,17.2,98909,85,8.05,9.82,12.04,14.41,16.73,201.436666666667
0,0.0,0.62,63536,0.42,220.28,17.2,98908,84,8.05,9.82,12.05,14.4133333333333,16.7333333333333,201.493333333333
140414,0.94,484.96,661617,4.41,2314.69,17.2,98910,85,8.06,9.82666666666667,12.0533333333333,14.43,16.75,201.55
0,0.0,0.62,398944,2.66,1377.44,17.19,98911,85,8.06,9.83,12.06,14.43,16.75,201.61
120432,0.8,416.24,336326,2.24,1159.85,17.19,98912,85,8.06,9.83,12.05,14.42,16.74,201.55
70457,0.47,244.15,454942,3.03,1573.49,17.2,98908,85,8.06,9.83,12.06,14.42,16.7333333333333,201.603333333333
0,0.0,0.62,334527,2.23,1153.61,17.21,98907,85,8.06666666666667,9.83333333333333,12.06,14.4266666666667,16.7366666666667,201.68
10579,0.07,37.28,249523,1.66,860.18,17.21,98903,85,8.07,9.84,12.06,14.44,16.75,201.746666666667
45998,0.31,159.75,423711,2.82,1463.96,17.21,98905,85,8.07666666666667,9.84333333333333,12.0666666666667,14.4466666666667,16.76,201.826666666667
0,0.0,0.62,465732,3.1,1611.45,17.2,98907,85,8.08,9.85,12.0733333333333,14.4633333333333,16.7833333333333,201.96
318515,2.12,1098.2,862824,5.75,3075.37,17.2,98903,85,8.09,9.85666666666667,12.08,14.47,16.79,202.063333333333
237951,1.59,820.35,537700,3.58,1866.49,17.2,98906,85,8.09333333333333,9.87,12.1,14.4933333333333,16.8133333333333,202.156666666667
85580,0.57,296.26,734006,4.89,2583.07,17.19,98905,85,8.1,9.87666666666667,12.12,14.5166666666667,16.8333333333333,202.223333333333
0,0.0,0.62,292428,1.95,1008.08,17.2,98908,85,8.1,9.88,12.13,14.5166666666667,16.83,202.306666666667
0,0.0,0.62,158596,1.06,547.47,17.21,98903,85,8.11,9.88333333333333,12.13,14.52,16.83,202.413333333333
140838,0.94,486.42,562428,3.75,1954.93,17.22,98902,85,8.11,9.89,12.14,14.5233333333333,16.8333333333333,202.506666666667
0,0.0,0.62,463855,3.09,1604.84,17.22,98903,85,8.12,9.89666666666667,12.1466666666667,14.53,16.8366666666667,202.586666666667
0,0.0,0.62,0,0.0,0.62,17.22,98900,84,8.12,9.9,12.15,14.5366666666667,16.8466666666667,202.65
0,0.0,0.62,134092,0.89,463.22,17.22,98895,85,8.12666666666667,9.90666666666667,12.16,14.54,16.85,202.72
0,0.0,0.62,213898,1.43,737.6,17.22,98902,85,8.13,9.91,12.16,14.54,16.84,202.803333333333
0,0.0,0.62,550756,3.67,1913.13,17.21,98906,85,8.13,9.91,12.16,14.54,16.84,202.856666666667
0,0.0,0.62,14361,0.1,50.37,17.17,98907,85,8.13666666666667,9.91,12.16,14.5333333333333,16.8333333333333,202.896666666667
0,0.0,0.62,660547,4.4,2310.76,17.2,98906,84,8.14,9.91333333333333,12.1633333333333,14.5333333333333,16.8333333333333,202.936666666667
91790,0.61,317.65,426058,2.84,1472.17,17.16,98907,85,8.14666666666667,9.92,12.17,14.5366666666667,16.83,203.026666666667
0,0.0,0.62,159960,1.07,552.16,17.18,98906,85,8.15,9.92333333333333,12.17,14.5366666666667,16.8233333333333,203.066666666667
0,0.0,0.62,18116,0.12,63.37,17.23,98913,84,8.15,9.93,12.18,14.54,16.82,203.116666666667
241839,1.61,833.73,747723,4.98,2634.55,17.22,98915,84,8.15333333333333,9.93,12.18,14.53,16.8166666666667,203.156666666667
116460,0.78,402.57,543779,3.63,1888.19,17.23,98911,84,8.16,9.93333333333333,12.1766666666667,14.5466666666667,16.8366666666667,203.2
0,0.0,0.62,205178,1.37,707.61,17.22,98916,84,8.16,9.94,12.18,14.55,16.8466666666667,203.23
2147,0.01,8.06,580163,3.87,2018.65,17.24,98917,84,8.16,9.94,12.1866666666667,14.5566666666667,16.8466666666667,203.263333333333
0,0.0,0.62,200085,1.33,690.1,17.24,98913,84,8.16666666666667,9.94333333333333,12.19,14.5633333333333,16.85,203.316666666667
29283,0.2,102.0,664561,4.43,2325.5,17.25,98916,84,8.17,9.95,12.1966666666667,14.57,16.86,203.353333333333
0,0.0,0.62,240979,1.61,830.77,17.25,98916,84,8.17,9.95,12.1966666666667,14.57,16.85,203.41
0,0.0,0.62,61580,0.41,213.53,17.25,98917,84,8.17,9.95,12.2,14.57,16.85,203.443333333333
87647,0.58,303.38,386214,2.57,1333.08,17.26,98918,84,8.17333333333333,9.95333333333333,12.2,14.57,16.85,203.48
89414,0.6,309.47,278099,1.85,958.64,17.26,98920,84,8.18,9.95666666666667,12.2,14.57,16.8466666666667,203.513333333333
0,0.0,0.62,258566,1.72,891.33,17.26,98918,84,8.18,9.96,12.2,14.56,16.84,203.543333333333
112215,0.75,387.97,580745,3.87,2020.75,17.23,98923,84,8.18,9.96,12.21,14.56,16.84,203.58
0,0.0,0.62,110274,0.74,381.29,17.23,98921,84,8.18,9.96,12.21,14.56,16.8333333333333,203.61
595627,3.97,2074.42,1230353,8.2,4617.21,17.23,98917,84,8.19,9.97,12.21,14.61,16.9433333333333,203.653333333333
0,0.0,0.62,171943,1.15,593.35,17.22,98918,84,8.19,9.97,12.21,14.61,16.9433333333333,203.693333333333
0,0.0,0.62,59364,0.4,205.89,17.21,98918,84,8.19,9.97,12.22,14.61,16.94,203.783333333333
0,0.0,0.62,144443,0.96,498.81,17.2,98910,84,8.19333333333333,9.97666666666667,12.2233333333333,14.6133333333333,16.94,203.816666666667
0,0.0,0.62,91140,0.61,315.42,17.2,98912,84,8.2,9.98,12.23,14.6133333333333,16.94,203.846666666667
74407,0.5,257.76,464930,3.1,1608.63,17.2,98910,84,8.2,9.98,12.2266666666667,14.61,16.93,203.88
299380,2.0,1032.08,690047,4.6,2419.46,17.2,98909,83,8.2,9.98,12.2233333333333,14.6066666666667,16.9266666666667,203.913333333333
0,0.0,0.62,208731,1.39,719.83,17.2,98912,83,8.2,9.98,12.2233333333333,14.6066666666667,16.9233333333333,203.95
0,0.0,0.62,129575,0.86,447.69,17.18,98910,83,8.2,9.98,12.2233333333333,14.6,16.9166666666667,203.963333333333
227344,1.52,783.85,415589,2.77,1435.55,17.18,98914,83,8.2,9.98,12.2233333333333,14.6,16.91,203.98
9586,0.06,33.84,469910,3.13,1626.17,17.22,98922,83,8.2,9.98,12.2266666666667,14.6066666666667,16.9166666666667,203.99
170192,1.13,587.33,485909,3.24,1682.62,17.24,98918,83,8.2,9.98,12.2233333333333,14.6033333333333,16.9133333333333,203.993333333333
0,0.0,0.62,58614,0.39,203.3,17.23,98919,83,8.2,9.98,12.22,14.6,16.9066666666667,204.006666666667
0,0.0,0.62,167051,1.11,576.54,17.25,98915,83,8.2,9.98,12.22,14.59,16.9,204.0
86339,0.58,298.88,552770,3.69,1920.33,17.25,98916,82,8.20333333333333,9.98,12.22,14.5866666666667,16.89,204.013333333333
0,0.0,0.62,108662,0.72,375.74,17.26,98920,82,8.21,9.98,12.2166666666667,14.5833333333333,16.8833333333333,204.03
48591,0.32,168.71,288717,1.92,995.27,17.27,98917,83,8.21,9.98,12.22,14.59,16.8866666666667,204.04
59035,0.39,204.75,147799,0.99,510.35,17.28,98926,82,8.21,9.98,12.22,14.5833333333333,16.88,204.053333333333
0,0.0,0.62,88255,0.59,305.48,17.28,98928,83,8.21,9.98,12.22,14.58,16.8733333333333,204.063333333333
68651,0.46,237.92,200219,1.33,690.56,17.27,98929,83,8.21,9.98,12.22,14.5833333333333,16.88,204.07
55177,0.37,191.44,176115,1.17,607.69,17.3,98932,82,8.21,9.98,12.21,14.6,16.91,204.08
81537,0.54,282.34,124035,0.83,428.63,17.31,98937,82,8.21,9.98,12.2133333333333,14.5966666666667,16.9,204.08
0,0.0,0.62,503252,3.36,1743.99,17.31,98938,82,8.21,9.98,12.22,14.6033333333333,16.91,204.09
3888,0.03,14.1,241474,1.61,832.47,17.29,98936,83,8.21,9.98333333333333,12.22,14.62,16.9266666666667,204.116666666667
0,0.0,0.62,176870,1.18,610.29,17.28,98940,83,8.21,9.99,12.23,14.6166666666667,16.9266666666667,204.13
179666,1.2,619.9,520397,3.47,1804.86,17.28,98936,83,8.21,9.99,12.2266666666667,14.61,16.9166666666667,204.146666666667
51807,0.35,179.81,321045,2.14,1106.95,17.29,98938,82,8.21333333333333,9.99,12.22,14.61,16.91,204.16
0,0.0,0.62,2223,0.01,8.33,17.27,98930,83,8.22,9.99,12.2266666666667,14.61,16.91,204.17
0,0.0,0.62,29429,0.2,102.5,17.26,98931,83,8.22,9.99,12.23,14.6066666666667,16.9033333333333,204.19
0,0.0,0.62,149959,1.0,517.78,17.27,98931,83,8.22,9.99,12.23,14.6033333333333,16.9033333333333,204.173333333333
133764,0.89,462.09,673760,4.49,2359.34,17.27,98930,83,8.22,9.99,12.23,14.61,16.9066666666667,204.186666666667
0,0.0,0.62,385929,2.57,1332.09,17.26,98934,83,8.22,9.99,12.23,14.61,16.9033333333333,204.21
12322,0.08,43.31,295466,1.97,1018.57,17.27,98932,83,8.22,9.99,12.23,14.6,16.8933333333333,204.226666666667
0,0.0,0.62,86360,0.58,298.95,17.26,98937,82,8.22,9.99,12.2233333333333,14.5966666666667,16.8833333333333,204.23
86402,0.58,299.1,431800,2.88,1492.28,17.26,98932,83,8.22,9.99,12.22,14.59,16.8733333333333,204.233333333333
0,0.0,0.62,82663,0.55,286.22,17.27,98934,83,8.22,9.99,12.2233333333333,14.59,16.8733333333333,204.246666666667
0,0.0,0.62,0,0.0,0.62,17.27,98927,82,8.22,9.99,12.2266666666667,14.59,16.87,204.276666666667
0,0.0,0.62,324094,2.16,1117.5,17.26,98921,83,8.22333333333333,9.99,12.23,14.5866666666667,16.8633333333333,204.31
86448,0.58,299.25,540793,3.61,1877.52,17.25,98925,83,8.23,9.99,12.22,14.58,16.8566666666667,204.326666666667
136477,0.91,471.42,612842,4.09,2136.73,17.23,98921,83,8.23,9.99,12.22,14.5733333333333,16.85,204.32
0,0.0,0.62,122611,0.82,423.73,17.24,98926,83,8.23,9.99,12.22,14.5733333333333,16.8433333333333,204.33
0,0.0,0.62,112750,0.75,389.81,17.25,98924,83,8.23,9.99,12.2266666666667,14.5766666666667,16.8466666666667,204.33
141566,0.94,488.92,460630,3.07,1593.49,17.25,98932,82,8.23,9.99,12.23,14.5733333333333,16.84,204.343333333333
85717,0.57,296.74,518812,3.46,1799.22,17.24,98928,82,8.23,9.99,12.2233333333333,14.57,16.8333333333333,204.35
0,0.0,0.62,105788,0.71,365.85,17.22,98924,82,8.23,9.99,12.22,14.56,16.82,204.36
0,0.0,0.62,193043,1.29,665.89,17.22,98928,82,8.23,9.99,12.2233333333333,14.56,16.82,204.376666666667
0,0.0,0.62,281774,1.88,971.32,17.22,98930,83,8.23,9.99,12.23,14.56,16.8133333333333,204.393333333333
0,0.0,0.62,16075,0.11,56.3,17.22,98926,83,8.23,9.99,12.2266666666667,14.5566666666667,16.81,204.403333333333
88196,0.59,305.28,356885,2.38,1231.13,17.22,98927,82,8.23,9.99,12.22,14.55,16.8,204.416666666667
10025,0.07,35.36,240189,1.6,828.05,17.23,98925,83,8.23,9.99,12.22,14.55,16.7933333333333,204.446666666667
0,0.0,0.62,239950,1.6,827.23,17.22,98927,83,8.23,9.99,12.22,14.54,16.7833333333333,204.44
0,0.0,0.62,0,0.0,0.62,17.21,98926,82,8.23,9.99,12.22,14.54,16.7766666666667,204.45
317186,2.11,1093.61,524116,3.49,1818.09,17.21,98932,82,8.23,9.99,12.2133333333333,14.53,16.77,204.456666666667
0,0.0,0.62,383922,2.56,1325.1,17.21,98934,82,8.23,9.99,12.2166666666667,14.54,16.7766666666667,204.463333333333
0,0.0,0.62,179711,1.2,620.06,17.2,98938,83,8.23,9.99333333333333,12.22,14.56,16.8033333333333,204.48
0,0.0,0.62,14595,0.1,51.18,17.19,98941,83,8.23,10.0,12.22,14.5666666666667,16.81,204.48
4407,0.03,15.89,236586,1.58,815.65,17.22,98942,82,8.23,9.99,12.22,14.56,16.8066666666667,204.473333333333
156141,1.04,539.03,416825,2.78,1439.87,17.23,98942,82,8.23333333333333,9.99,12.22,14.56,16.8066666666667,204.48
10724,0.07,37.78,197486,1.32,681.16,17.21,98941,82,8.23333333333333,9.99,12.2166666666667,14.56,16.8533333333333,204.46
254630,1.7,877.77,797609,5.32,2823.6,17.22,98943,83,8.23,9.99,12.22,14.57,16.96,204.44
0,0.0,0.62,313981,2.09,1082.53,17.26,98946,82,8.23,9.99333333333333,12.22,14.57,16.96,204.44
0,0.0,0.62,102830,0.69,355.67,17.28,98946,82,8.23,9.99,12.22,14.57,16.95,204.43
266830,1.78,919.8,694496,4.63,2435.92,26.37,98915,46,17.2933333333333,19.5933333333333,20.9233333333333,20.8966666666667,20.93,396.23
29647,0.2,103.26,206675,1.38,712.76,26.37,98906,46,11.8,14.7566666666667,14.56,37.9833333333333,73.9266666666667,321.123333333333
0,0.0,0.62,0,0.0,0.62,26.39,98910,45,10.4266666666667,12.71,12.5833333333333,31.97,88.34,297.786666666667
0,0.0,0.62,142589,0.95,492.44,26.42,98908,46,9.76666666666667,11.8466666666667,12.5166666666667,26.7533333333333,67.7433333333333,289.743333333333
0,0.0,0.62,132601,0.88,458.09,26.42,98904,45,9.54333333333333,11.9333333333333,14.02,25.6633333333333,58.24,285.793333333333
